Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR25556545,2023-08-12 00:02:19,2023-08-07 21:30:44,21705058,6554927516,21705058,302,2521,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR025/25556/SRR25556545/SRR25556545.lite.1,SRX21285569,GSM7692530,miRNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP453840,PRJNA1003105,3,1003105,SRS18535843,SAMN36877055,simple,10090,Mus musculus,GSM7692530,,,,,,,no,,,,,"NEUROLOGY, EMORY UNIVERSITY",SRA1688245,,public,B53FC798F4BB048130F24C31BE7D23BB,F608D27C629D2F783EA27436143408EB
SRR25557959,2023-08-12 00:02:20,2023-08-07 23:19:17,37291869,11262144438,37291869,302,3635,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR025/25557/SRR25557959/SRR25557959.lite.1,SRX21286764,GSM7690777,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP453892,PRJNA1003104,3,1003104,SRS18536877,SAMN36878566,simple,10090,Mus musculus,GSM7690777,,,,,,,no,,,,,"NEUROLOGY, EMORY UNIVERSITY",SRA1688349,,public,EFB5633E29668A84CC60D74D9A10D328,41496EA0AAE2468A0B1E33A64F86FF57
SRR25556552,2023-08-12 00:02:19,2023-08-07 21:38:08,21471984,6484539168,21471984,302,2509,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR025/25556/SRR25556552/SRR25556552.lite.1,SRX21285562,GSM7692522,miRNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP453840,PRJNA1003105,3,1003105,SRS18535834,SAMN36877062,simple,10090,Mus musculus,GSM7692522,,,,,,,no,,,,,"NEUROLOGY, EMORY UNIVERSITY",SRA1688245,,public,F0AF9B25BD9C381123795195D2BA1BFD,2304E4CCCDE23E114AF20C14492B9D04
SRR25556551,2023-08-12 00:02:19,2023-08-07 21:31:13,21010007,6345022114,21010007,302,2444,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR025/25556/SRR25556551/SRR25556551.lite.1,SRX21285563,GSM7692523,miRNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP453840,PRJNA1003105,3,1003105,SRS18535835,SAMN36877061,simple,10090,Mus musculus,GSM7692523,,,,,,,no,,,,,"NEUROLOGY, EMORY UNIVERSITY",SRA1688245,,public,D0B7A6172BAC71B1279E4FF4A02D1CCC,345E64A8EE37B9DD60C9AECD5590D279
SRR25556550,2023-08-12 00:02:19,2023-08-07 21:39:09,21305948,6434396296,21305948,302,2472,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR025/25556/SRR25556550/SRR25556550.lite.1,SRX21285564,GSM7692525,miRNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP453840,PRJNA1003105,3,1003105,SRS18535837,SAMN36877060,simple,10090,Mus musculus,GSM7692525,,,,,,,no,,,,,"NEUROLOGY, EMORY UNIVERSITY",SRA1688245,,public,A4953DA954979855A57019F62F0C97C9,5901F667452AD7E07A1FC9045F43C1B4
SRR25556549,2023-08-12 00:02:19,2023-08-07 21:38:33,21881742,6608286084,21881742,302,2539,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR025/25556/SRR25556549/SRR25556549.lite.1,SRX21285565,GSM7692526,miRNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP453840,PRJNA1003105,3,1003105,SRS18535838,SAMN36877059,simple,10090,Mus musculus,GSM7692526,,,,,,,no,,,,,"NEUROLOGY, EMORY UNIVERSITY",SRA1688245,,public,C7691A2D1A827DD0038C0305D8902C7F,1E24F9717FCD0EE4021042A00C1617A7
SRR25556548,2023-08-12 00:02:19,2023-08-07 21:30:03,21825937,6591432974,21825937,302,2543,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR025/25556/SRR25556548/SRR25556548.lite.1,SRX21285566,GSM7692527,miRNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP453840,PRJNA1003105,3,1003105,SRS18535839,SAMN36877058,simple,10090,Mus musculus,GSM7692527,,,,,,,no,,,,,"NEUROLOGY, EMORY UNIVERSITY",SRA1688245,,public,89217706304A1414F140EB7A9A6ECED1,981A3D93F08CD916A93B96A0DBF5E067
SRR25556557,2023-08-12 00:02:19,2023-08-07 21:42:32,21010192,6345077984,21010192,302,2421,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR025/25556/SRR25556557/SRR25556557.lite.1,SRX21285557,GSM7692517,miRNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP453840,PRJNA1003105,3,1003105,SRS18535830,SAMN36877067,simple,10090,Mus musculus,GSM7692517,,,,,,,no,,,,,"NEUROLOGY, EMORY UNIVERSITY",SRA1688245,,public,9A4D172F3AC97D734758E76B1009AC18,F88F174844D14A0823D8324513CAC680
SRR25556556,2023-08-12 00:02:19,2023-08-07 21:33:52,21184456,6397705712,21184456,302,2446,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR025/25556/SRR25556556/SRR25556556.lite.1,SRX21285558,GSM7692518,miRNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP453840,PRJNA1003105,3,1003105,SRS18535831,SAMN36877066,simple,10090,Mus musculus,GSM7692518,,,,,,,no,,,,,"NEUROLOGY, EMORY UNIVERSITY",SRA1688245,,public,A61BD95DABC5CE6A2CA2DC93E4596764,E72BA5DE2EECFFF38C08CF1947EC4F7B
SRR25556555,2023-08-12 00:02:19,2023-08-07 21:37:48,21222817,6409290734,21222817,302,2474,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR025/25556/SRR25556555/SRR25556555.lite.1,SRX21285559,GSM7692519,miRNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP453840,PRJNA1003105,3,1003105,SRS18535836,SAMN36877065,simple,10090,Mus musculus,GSM7692519,,,,,,,no,,,,,"NEUROLOGY, EMORY UNIVERSITY",SRA1688245,,public,5B015BD5236D23B7728778C0CFFBB11D,6454A22951623F5CA41928E5504030BF
SRR25556554,2023-08-12 00:02:19,2023-08-07 21:46:30,21410855,6466078210,21410855,302,2500,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR025/25556/SRR25556554/SRR25556554.lite.1,SRX21285560,GSM7692520,miRNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP453840,PRJNA1003105,3,1003105,SRS18535832,SAMN36877064,simple,10090,Mus musculus,GSM7692520,,,,,,,no,,,,,"NEUROLOGY, EMORY UNIVERSITY",SRA1688245,,public,7312542C6696C506FCD39F6764245D64,1C3124A263DA0CE297E8861EDE03D706
SRR25556553,2023-08-12 00:02:19,2023-08-07 21:31:40,21320041,6438652382,21320041,302,2487,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR025/25556/SRR25556553/SRR25556553.lite.1,SRX21285561,GSM7692521,miRNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP453840,PRJNA1003105,3,1003105,SRS18535833,SAMN36877063,simple,10090,Mus musculus,GSM7692521,,,,,,,no,,,,,"NEUROLOGY, EMORY UNIVERSITY",SRA1688245,,public,802D04E913D21DFA304D7E9ADD0020FD,1ECE37775D6ED4D05F7E58829AD0BBAA
SRR25556562,2023-08-12 00:02:19,2023-08-07 21:35:42,21627751,6531580802,21627751,302,2488,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR025/25556/SRR25556562/SRR25556562.lite.1,SRX21285552,GSM7692512,miRNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP453840,PRJNA1003105,3,1003105,SRS18535825,SAMN36877072,simple,10090,Mus musculus,GSM7692512,,,,,,,no,,,,,"NEUROLOGY, EMORY UNIVERSITY",SRA1688245,,public,FB31F065E43797E8526C16FF225CE2F9,73943BF0DCC058CC7668473452C3FC32
SRR25556561,2023-08-12 00:02:19,2023-08-07 21:29:51,21784273,6578850446,21784273,302,2492,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR025/25556/SRR25556561/SRR25556561.lite.1,SRX21285553,GSM7692513,miRNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP453840,PRJNA1003105,3,1003105,SRS18535826,SAMN36877071,simple,10090,Mus musculus,GSM7692513,,,,,,,no,,,,,"NEUROLOGY, EMORY UNIVERSITY",SRA1688245,,public,8E83ACD8BF699BD42511A02F5F4A78CF,D422866D63EFE9D89A7D52000CBC8683
SRR25556560,2023-08-12 00:02:19,2023-08-07 21:35:58,21749848,6568454096,21749848,302,2499,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR025/25556/SRR25556560/SRR25556560.lite.1,SRX21285554,GSM7692514,miRNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP453840,PRJNA1003105,3,1003105,SRS18535827,SAMN36877070,simple,10090,Mus musculus,GSM7692514,,,,,,,no,,,,,"NEUROLOGY, EMORY UNIVERSITY",SRA1688245,,public,0DADF76E7D899694DECDD7804EAAC38F,249C50F4CDC137143CC10AF2582861C7
SRR25556559,2023-08-12 00:02:19,2023-08-07 21:31:00,21049535,6356959570,21049535,302,2414,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR025/25556/SRR25556559/SRR25556559.lite.1,SRX21285555,GSM7692515,miRNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP453840,PRJNA1003105,3,1003105,SRS18535829,SAMN36877069,simple,10090,Mus musculus,GSM7692515,,,,,,,no,,,,,"NEUROLOGY, EMORY UNIVERSITY",SRA1688245,,public,7D77BC3CBF95E5E9E1128190EF8D1A32,5ACA6A3A1CBCBFA11D2111585327380B
SRR25556558,2023-08-12 00:02:19,2023-08-07 21:33:39,21334296,6442957392,21334296,302,2430,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR025/25556/SRR25556558/SRR25556558.lite.1,SRX21285556,GSM7692516,miRNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP453840,PRJNA1003105,3,1003105,SRS18535828,SAMN36877068,simple,10090,Mus musculus,GSM7692516,,,,,,,no,,,,,"NEUROLOGY, EMORY UNIVERSITY",SRA1688245,,public,BCF2E8CAEEBFF0C8C0D3D38D80A19296,A46457B6A6CEA0AB88A90C146AE96392
SRR25556567,2023-08-12 00:02:19,2023-08-07 21:29:35,21571769,6514674238,21571769,302,2473,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR025/25556/SRR25556567/SRR25556567.lite.1,SRX21285547,GSM7692507,miRNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP453840,PRJNA1003105,3,1003105,SRS18535820,SAMN36877077,simple,10090,Mus musculus,GSM7692507,,,,,,,no,,,,,"NEUROLOGY, EMORY UNIVERSITY",SRA1688245,,public,8B34B7BDEFD96D35406438A0764CBE5E,920ED3984F13A80366DB0CC8D6788BB7
SRR25556566,2023-08-12 00:02:19,2023-08-07 21:33:53,33525763,10124780426,33525763,302,3797,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR025/25556/SRR25556566/SRR25556566.lite.1,SRX21285548,GSM7692508,miRNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP453840,PRJNA1003105,3,1003105,SRS18535821,SAMN36877076,simple,10090,Mus musculus,GSM7692508,,,,,,,no,,,,,"NEUROLOGY, EMORY UNIVERSITY",SRA1688245,,public,33BD15D4868DA012EEE23AC447096305,0FBF45B688881B1F5FC602EF179AD0D0
SRR25556565,2023-08-12 00:02:19,2023-08-07 21:35:10,21827461,6591893222,21827461,302,2498,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR025/25556/SRR25556565/SRR25556565.lite.1,SRX21285549,GSM7692509,miRNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP453840,PRJNA1003105,3,1003105,SRS18535823,SAMN36877075,simple,10090,Mus musculus,GSM7692509,,,,,,,no,,,,,"NEUROLOGY, EMORY UNIVERSITY",SRA1688245,,public,197BA1B51CDEC68BF5A0C849793E832B,24679F573789C1672F6A66FB29F7F42A
SRR25556564,2023-08-12 00:02:19,2023-08-07 21:31:35,21671947,6544927994,21671947,302,2486,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR025/25556/SRR25556564/SRR25556564.lite.1,SRX21285550,GSM7692510,miRNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP453840,PRJNA1003105,3,1003105,SRS18535822,SAMN36877074,simple,10090,Mus musculus,GSM7692510,,,,,,,no,,,,,"NEUROLOGY, EMORY UNIVERSITY",SRA1688245,,public,5521FCC49819ABD554864E7BFC719FA0,0AE6E7D080C60F03319433344711FB71
SRR25556563,2023-08-12 00:02:19,2023-08-07 21:31:21,21591322,6520579244,21591322,302,2474,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR025/25556/SRR25556563/SRR25556563.lite.1,SRX21285551,GSM7692511,miRNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP453840,PRJNA1003105,3,1003105,SRS18535824,SAMN36877073,simple,10090,Mus musculus,GSM7692511,,,,,,,no,,,,,"NEUROLOGY, EMORY UNIVERSITY",SRA1688245,,public,CBDA5ED699675780D040C800AC5D2EB3,360CF461E3392BB48BEA48D65A3FD50E
SRR21002171,2022-10-08 00:36:25,2022-08-10 09:55:06,16268747,813437350,0,50,370,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR021/21002/SRR21002171/SRR21002171.lite.1,SRX17018956,GSM6439876,miRNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP390851,PRJNA868206,3,868206,SRS14603885,SAMN30236224,simple,10090,Mus musculus,GSM6439876,,,,,,,no,,,,,GENERAL HOSPITAL OF SOUTHERN THEATER COMMAND OF PLA,SRA1472694,,public,B144FAEF0FFA0D32269572BEBA0F00D3,0D77B34157641BBB61737AD1719BE872
SRR21002170,2022-10-08 00:36:25,2022-08-10 09:54:32,15464275,773213750,0,50,355,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21002/SRR21002170/SRR21002170.lite.1,SRX17018957,GSM6439877,miRNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP390851,PRJNA868206,3,868206,SRS14603886,SAMN30236223,simple,10090,Mus musculus,GSM6439877,,,,,,,no,,,,,GENERAL HOSPITAL OF SOUTHERN THEATER COMMAND OF PLA,SRA1472694,,public,EA7348228E2B5E1463A3E0BE967A0F40,0E5398273D06C81945614FDC5AB928CE
SRR21002169,2022-10-08 00:36:26,2022-08-10 09:54:02,14812875,740643750,0,50,302,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR021/21002/SRR21002169/SRR21002169.lite.1,SRX17018958,GSM6439878,miRNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP390851,PRJNA868206,3,868206,SRS14603887,SAMN30236222,simple,10090,Mus musculus,GSM6439878,,,,,,,no,,,,,GENERAL HOSPITAL OF SOUTHERN THEATER COMMAND OF PLA,SRA1472694,,public,F74738B2A204CD4E7F0F69416B61E2BB,A699F5A3B56489ADA5727CFFBE15EF87
SRR21002168,2022-10-08 00:36:26,2022-08-10 09:54:29,15030500,751525000,0,50,339,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21002/SRR21002168/SRR21002168.lite.1,SRX17018959,GSM6439879,miRNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP390851,PRJNA868206,3,868206,SRS14603888,SAMN30236221,simple,10090,Mus musculus,GSM6439879,,,,,,,no,,,,,GENERAL HOSPITAL OF SOUTHERN THEATER COMMAND OF PLA,SRA1472694,,public,020AB14150FA28727B44BCBA92BB08BA,E3AA6F921D5B327F30B59EDAA9751EAD
SRR18693398,2023-05-01 00:02:54,2022-04-09 10:24:37,17723173,358424120,0,20,177,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18693/SRR18693398/SRR18693398.lite.1,SRX14794400,T3,miRNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP368409,PRJNA825011,,825011,SRS12552677,SAMN27488651,simple,9606,Homo sapiens,T3,,,,,female,,no,,,,,CHINA-JAPAN UNION HOSPITAL OF JILIN UNIVERSITY,SRA1400970,,public,1905F1B790F426B86E824D4F96704FDA,A3E78368A530FDED1D4EB0A37B2AA87E
SRR18693403,2023-05-01 00:02:54,2022-04-09 10:28:26,34060925,786019928,0,23,326,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18693/SRR18693403/SRR18693403.lite.1,SRX14794395,C1,miRNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP368409,PRJNA825011,,825011,SRS12552676,SAMN27488646,simple,9606,Homo sapiens,C1,,,,,male,,no,,,,,CHINA-JAPAN UNION HOSPITAL OF JILIN UNIVERSITY,SRA1400970,,public,A77CFB0BEC37570526E38B9809A49913,8FE06A63AAF56F444DD848528D9DD8B9
SRR18693402,2023-05-01 00:02:54,2022-04-09 10:34:15,64691609,1196796763,0,18,421,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18693/SRR18693402/SRR18693402.lite.1,SRX14794396,C2,miRNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP368409,PRJNA825011,,825011,SRS12552674,SAMN27488647,simple,9606,Homo sapiens,C2,,,,,female,,no,,,,,CHINA-JAPAN UNION HOSPITAL OF JILIN UNIVERSITY,SRA1400970,,public,0271D355D4EE33DC4E5F406C664B5916,E0986CC5198BA53888214D1689A9F7D0
SRR18693401,2023-05-01 00:02:54,2022-04-09 10:26:17,25891175,719140716,0,27,292,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR018/18693/SRR18693401/SRR18693401.lite.1,SRX14794397,C3,miRNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP368409,PRJNA825011,,825011,SRS12552675,SAMN27488648,simple,9606,Homo sapiens,C3,,,,,female,,no,,,,,CHINA-JAPAN UNION HOSPITAL OF JILIN UNIVERSITY,SRA1400970,,public,AFF5E7B513AE9632FD16002154A363F8,5A169B52A4504695EB504B7FE61C036D
SRR18693400,2023-05-01 00:02:54,2022-04-09 10:27:20,29071542,630973741,0,21,282,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18693/SRR18693400/SRR18693400.lite.1,SRX14794398,T1,miRNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP368409,PRJNA825011,,825011,SRS12552679,SAMN27488649,simple,9606,Homo sapiens,T1,,,,,male,,no,,,,,CHINA-JAPAN UNION HOSPITAL OF JILIN UNIVERSITY,SRA1400970,,public,A11FD3E6A20018CF48ECAD86EDF602D7,14AFC0C0EC0369B46A16601990844EFC
SRR18693399,2023-05-01 00:02:54,2022-04-09 10:28:00,33109332,626322888,0,18,282,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18693/SRR18693399/SRR18693399.lite.1,SRX14794399,T2,miRNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP368409,PRJNA825011,,825011,SRS12552678,SAMN27488650,simple,9606,Homo sapiens,T2,,,,,male,,no,,,,,CHINA-JAPAN UNION HOSPITAL OF JILIN UNIVERSITY,SRA1400970,,public,9928B2E3F9681DCD2DDB1531D78B24BE,C0587F78B8E97A2540D11F31197B775C
SRR11428507,2020-03-27 15:55:23,2020-03-26 13:42:06,6920225,352931475,0,51,149,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/428/SRR11428507.sralite.1,SRX8006845,,miRNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP254141,PRJNA615633,3,615633,SRS6380577,SAMN14453548,simple,10116,Rattus norvegicus,GSM4434548,,,,,,,no,,,,,GEO,SRA1059590,,public,8C47E83EF851DC16334726EF87D6F63A,FF9BD94E55FAEF3AD06108667835D359
SRR11428508,2020-03-27 15:55:23,2020-03-26 13:41:00,4895117,249650967,0,51,105,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/428/SRR11428508.sralite.1,SRX8006846,,miRNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP254141,PRJNA615633,3,615633,SRS6380578,SAMN14453546,simple,10116,Rattus norvegicus,GSM4434549,,,,,,,no,,,,,GEO,SRA1059590,,public,8829D5B577CA1255B29DA1A39C2D6DDD,8D81F9F64F51BB3A396C02B960E56B7A
SRR11428509,2020-03-27 15:55:23,2020-03-26 13:41:13,4935894,251730594,0,51,103,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR011/428/SRR11428509.sralite.1,SRX8006847,,miRNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP254141,PRJNA615633,3,615633,SRS6380579,SAMN14453545,simple,10116,Rattus norvegicus,GSM4434550,,,,,,,no,,,,,GEO,SRA1059590,,public,DEB124134A169D25EA87ACD79C15F729,1BE675203D7C79952976ECA7F5344097
SRR11428510,2020-03-27 15:55:23,2020-03-26 13:41:50,6957154,354814854,0,51,132,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/428/SRR11428510.sralite.1,SRX8006848,,miRNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP254141,PRJNA615633,3,615633,SRS6380580,SAMN14453544,simple,10116,Rattus norvegicus,GSM4434551,,,,,,,no,,,,,GEO,SRA1059590,,public,D07ABA7DC5D4E7270559920313C24E22,C3EC3AAACB7BCBB02AA0225C1E7C13DF
SRR11428511,2020-03-27 15:55:23,2020-03-26 13:42:05,7701640,392783640,0,51,150,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR011/428/SRR11428511.sralite.1,SRX8006849,,miRNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP254141,PRJNA615633,3,615633,SRS6380581,SAMN14453542,simple,10116,Rattus norvegicus,GSM4434552,,,,,,,no,,,,,GEO,SRA1059590,,public,A4A6FBE3CE20212F078E317E34D4B319,1C08AE4A1C0DF809EB0EDA6FA1EA1C1B
SRR5145148,2018-01-08 09:44:25,2017-01-04 15:21:41,23922832,1100450272,0,46,747,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145148.sralite.1,SRX2463532,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896065,SAMN06203726,simple,9606,Homo sapiens,GSM2445446,,,,,,,no,,,,,GEO,SRA519635,,public,4AD3F58CE67A8A29B5464C397AC2138D,1C353FD8CC44CF8181BC9A4BF8DC7114
SRR5145149,2018-01-08 09:44:25,2017-01-04 15:22:55,24663843,1134536778,0,46,704,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145149.sralite.1,SRX2463533,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896066,SAMN06203725,simple,32644,unidentified,GSM2445447,,,,,,,no,,,,,GEO,SRA519635,,public,B84A7ACC4CA34912A8476A5BC036601D,54BA1956178EB5837A342A76DF43950D
SRR5145150,2018-01-08 09:44:26,2017-01-04 15:21:47,26683151,1227424946,0,46,743,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145150.sralite.1,SRX2463534,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896067,SAMN06203821,simple,32644,unidentified,GSM2445448,,,,,,,no,,,,,GEO,SRA519635,,public,10B55FEC54CC91B0E2F827B9A5852F88,C4743D52E5B4E96D501F01774BACFAB3
SRR5145151,2018-01-08 09:44:26,2017-01-04 15:22:55,21216038,975937748,0,46,609,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/145/SRR5145151.sralite.1,SRX2463535,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096035,PRJNA360129,2,360129,SRS1896068,SAMN06203820,simple,32644,unidentified,GSM2445449,,,,,,,no,,,,,GEO,SRA519635,,public,4166E5007BC9CEA516FEE42BF155C4D8,53E5571F7BE1D0A5D975D320923FB336
